239:	1.050875944202E-04
240:	1.054081803886E-04
241:	1.057309564203E-04
242:	1.060485665221E-04
243:	1.063651943696E-04
244:	1.066797412932E-04
245:	1.069990321412E-04
246:	1.073159146472E-04
247:	1.076200351235E-04
248:	1.079400826711E-04
249:	1.082561648218E-04
250:	1.085700205294E-04
251:	1.088872741093E-04
252:	1.091907397495E-04
253:	1.095062034437E-04
254:	1.098199209082E-04
255:	1.101417437894E-04
256:	1.104637049139E-04
257:	1.107794450945E-04
258:	1.110887387767E-04
259:	1.113935722969E-04
260:	1.117149149650E-04
261:	1.120311717386E-04
262:	1.123333931901E-04
263:	1.126554925577E-04
264:	1.129699739977E-04
265:	1.132756369771E-04
266:	1.135725542554E-04
267:	1.138849111157E-04
268:	1.142000764958E-04
269:	1.145009737229E-04
270:	1.148194278358E-04
271:	1.151379692601E-04
272:	1.154368001153E-04
273:	1.157584119937E-04
274:	1.160612519016E-04
275:	1.163763954537E-04
276:	1.166798174381E-04
277:	1.169838651549E-04
278:	1.172991906060E-04
279:	1.176092991955E-04
280:	1.179206228699E-04
281:	1.182252672152E-04
282:	1.185328728752E-04
283:	1.188351452583E-04
284:	1.191392657347E-04
285:	1.194589785882E-04
286:	1.197609308292E-04
287:	1.200609622174E-04
288:	1.203829160659E-04
289:	1.206885062857E-04
290:	1.209801703226E-04
291:	1.212985225720E-04
292:	1.215952943312E-04
293:	1.218975157826E-04
294:	1.222142891493E-04
295:	1.225185114890E-04
296:	1.228225446539E-04
297:	1.231142814504E-04
298:	1.234306691913E-04
299:	1.237327378476E-04
300:	1.240415585926E-04
301:	1.243443839485E-04
302:	1.246637984877E-04
303:	1.249524211744E-04
304:	1.252609654330E-04
305:	1.255684328498E-04
306:	1.258694537682E-04
307:	1.261665893253E-04
308:	1.264749298571E-04
309:	1.267812040169E-04
310:	1.270852080779E-04
311:	1.273882808164E-04
312:	1.276919938391E-04
313:	1.279843418160E-04
314:	1.282905723201E-04
315:	1.285889884457E-04
316:	1.288993662456E-04
317:	1.292006927542E-04
318:	1.295097026741E-04
319:	1.298121933360E-04
320:	1.301139564021E-04
321:	1.304091711063E-04
322:	1.307209167862E-04
323:	1.310161896981E-04
324:	1.313160319114E-04
325:	1.316138368566E-04
326:	1.319216971751E-04
